1	41746	32011	38004	40002	46002	1.08	1.948e+07	2273
1	37923	32010	38005	40003	46003	0.794	3.228e+06	1821
1	42036	32011	38005	40004	46004	0.599	2.642e+07	1175
1	-46968	31012	37008	39008	45008	1.34	155600	278
1	-46934	31012	37008	39006	45006	0.6	0	0
1	-46371	31012	37006	39003	45003	1.94	21000	808
1	-42002	31011	37005	39002	45002	2.23	16170	1580
1	-47224	31012	37009	39008	45008	1.93	25.71	250
1	-77293	31019	37014	39015	45013	3.38	53030	1185
1	-68556	31017	37012	39013	45012	3.27	116300	666
1	-68267	31017	37011	39011	45011	3.24	5687	446
1	-72892	31018	37013	39012	45012	3.22	115500	668
1	-68796	31017	37013	39012	45012	3.15	109700	645
1	-77277	31019	37014	39014	45013	3.14	230800	1036
1	-73181	31018	37014	39014	45013	3.05	312700	1014
1	-77260	31019	37014	39013	45012	3.04	113400	1122
1	-77004	31019	37013	39013	45012	3.02	233400	1083
1	-68540	31017	37012	39012	45012	3.01	241000	415
1	-76715	31019	37012	39011	45011	3	21680	384
1	-76731	31019	37012	39012	45011	2.98	44740	437
1	-77276	31019	37014	39014	45012	2.94	63100	917
1	-72362	31018	37011	39011	45010	2.93	63960	746
1	-72635	31018	37012	39012	45011	2.93	677700	419
1	-72908	31018	37013	39013	45012	2.91	849900	1049
1	-76987	31019	37013	39012	45011	2.87	279500	688
1	-63898	31016	37010	39010	45010	2.86	60330	655
1	-64443	31016	37012	39012	45011	2.79	1.659e+06	376
1	-64171	31016	37011	39011	45011	2.79	1.144e+06	402
1	-72602	31018	37012	39010	45010	2.78	91740	692
1	-76714	31019	37012	39011	45010	2.78	271600	616
1	-76425	31019	37011	39009	45009	2.77	69080	493
1	-76698	31019	37012	39010	45010	2.77	49990	706
1	-72346	31018	37011	39010	45010	2.72	228200	855
1	-68523	31017	37012	39011	45011	2.71	795700	381
1	-72619	31018	37012	39011	45011	2.7	203900	383
1	-76697	31019	37012	39010	45009	2.67	119300	444
1	-76441	31019	37011	39010	45009	2.66	127400	544
1	-72618	31018	37012	39011	45010	2.66	868700	622
1	-76152	31019	37010	39008	45008	2.65	38680	388
1	-67993	31017	37010	39010	45009	2.64	15060	440
1	-76134	31019	37010	39007	45006	2.64	35840	800
1	-76424	31019	37011	39009	45008	2.63	153000	405
1	-75878	31019	37009	39007	45006	2.63	26620	646
1	-64427	31016	37012	39011	45011	2.62	851900	345
1	-68250	31017	37011	39010	45010	2.62	1.466e+06	815
1	-72328	31018	37011	39009	45008	2.58	315800	407
1	-68266	31017	37011	39011	45010	2.58	1.486e+06	716
1	-68522	31017	37012	39011	45010	2.57	1.095e+06	619
1	-72891	31018	37013	39012	45011	2.57	393200	681
1	-76151	31019	37010	39008	45007	2.55	80280	456
1	-68539	31017	37012	39012	45011	2.55	2.196e+06	409
1	-75845	31019	37009	39005	45005	2.55	28790	1135
1	-68249	31017	37011	39010	45009	2.54	2.151e+06	516
1	-63897	31016	37010	39010	45009	2.53	2.516e+06	418
1	-75861	31019	37009	39006	45005	2.53	40040	954
1	-72056	31018	37010	39008	45008	2.53	268600	378
1	-60058	31015	37011	39010	45010	2.52	2.721e+06	644
1	-72329	31018	37011	39009	45009	2.51	315000	499
1	-59802	31015	37010	39010	45010	2.49	3.377e+06	600
1	-75589	31019	37008	39005	45005	2.48	13140	1544
1	-67976	31017	37010	39009	45008	2.47	1.331e+06	331
1	-71765	31018	37009	39006	45005	2.47	100600	935
1	-72039	31018	37010	39007	45007	2.46	179000	465
1	-71783	31018	37009	39007	45007	2.46	115900	363
1	-72345	31018	37011	39010	45009	2.46	710000	556
1	-71782	31018	37009	39007	45006	2.46	163400	642
1	-68233	31017	37011	39009	45009	2.45	657700	471
1	-71509	31018	37008	39006	45005	2.44	27280	1307
1	-75299	31019	37007	39003	45003	2.44	16350	997
1	-67977	31017	37010	39009	45009	2.44	749500	410
1	-72072	31018	37010	39009	45008	2.44	263800	346
1	-75572	31019	37008	39004	45004	2.43	35710	1205
1	-75862	31019	37009	39006	45006	2.42	52890	657
1	-64153	31016	37011	39010	45009	2.4	2.822e+06	480
1	-59529	31015	37009	39009	45009	2.39	321600	302
1	-71492	31018	37008	39005	45004	2.39	51010	1121
1	-64154	31016	37011	39010	45010	2.38	3.952e+06	720
1	-59801	31015	37010	39010	45009	2.38	6.524e+06	377
1	-71476	31018	37008	39004	45004	2.37	103300	1171
1	-71203	31018	37007	39003	45003	2.36	84420	995
1	-71766	31018	37009	39006	45006	2.36	182400	643
1	-64170	31016	37011	39011	45010	2.36	4.06e+06	642
1	-71220	31018	37007	39004	45004	2.36	30190	1078
1	-72055	31018	37010	39008	45007	2.36	281600	449
1	-63880	31016	37010	39009	45008	2.35	3.594e+06	302
1	-76135	31019	37010	39007	45007	2.35	52290	453
1	-68812	31017	37013	39013	45012	2.34	925800	986
1	-67414	31017	37008	39006	45006	2.32	329000	836
1	-67960	31017	37010	39008	45008	2.32	1.265e+06	368
1	-63864	31016	37010	39008	45008	2.31	3.084e+06	342
1	-67703	31017	37009	39008	45007	2.31	322800	371
1	-67396	31017	37008	39005	45004	2.31	171000	1074
1	-67959	31017	37010	39008	45007	2.3	646900	432
1	-67686	31017	37009	39007	45006	2.3	588900	616
1	-63881	31016	37010	39009	45009	2.29	5.394e+06	371
1	-67413	31017	37008	39006	45005	2.27	218400	1273
1	-63335	31016	37008	39007	45007	2.27	105400	461
1	-67397	31017	37008	39005	45005	2.25	618300	1424
1	-66834	31017	37006	39002	45002	2.25	191400	1698
1	-67687	31017	37009	39007	45007	2.24	1.086e+06	354
1	-59528	31015	37009	39009	45008	2.24	3.265e+06	226
1	-59784	31015	37010	39009	45008	2.24	4.639e+06	274
1	-55689	31014	37010	39009	45009	2.23	7.127e+06	265
1	-63317	31016	37008	39006	45005	2.23	719300	1135
1	-66851	31017	37006	39003	45003	2.22	90000	1027
1	-70930	31018	37006	39002	45002	2.21	44070	1775
1	-63607	31016	37009	39008	45007	2.2	2.218e+06	343
1	-63608	31016	37009	39008	45008	2.19	2.155e+06	294
1	-71493	31018	37008	39005	45005	2.18	138000	1484
1	-67124	31017	37007	39004	45004	2.18	348000	1019
1	-67670	31017	37009	39006	45006	2.17	647000	620
1	-62739	31016	37006	39002	45003	2.17	152100	1390
1	-63590	31016	37009	39007	45006	2.17	1.106e+06	562
1	-59785	31015	37010	39009	45009	2.17	1.432e+07	356
1	-63301	31016	37008	39005	45005	2.15	1.933e+06	1318
1	-59511	31015	37009	39008	45007	2.14	5.016e+06	305
1	-67107	31017	37007	39003	45003	2.14	279000	931
1	-63591	31016	37009	39007	45007	2.12	4.339e+06	323
1	-59512	31015	37009	39008	45008	2.12	1.733e+07	254
1	-63334	31016	37008	39007	45006	2.1	352200	792
1	-58966	31015	37007	39006	45006	2.09	206400	610
1	-63044	31016	37007	39005	45004	2.09	168000	912
1	-63318	31016	37008	39006	45006	2.08	3.056e+06	770
1	-62755	31016	37006	39003	45003	2.05	795500	973
1	-63028	31016	37007	39004	45004	2.05	2.008e+06	931
1	-58933	31015	37007	39004	45005	2.05	652600	1028
1	-62482	31016	37005	39002	45002	2.05	104300	1876
1	-55432	31014	37009	39009	45008	2.04	7.907e+06	181
1	-62738	31016	37006	39002	45002	2.03	700300	1547
1	-55433	31014	37009	39009	45009	2.03	7.472e+06	229
1	-59768	31015	37010	39008	45008	2.02	846200	296
1	-59495	31015	37009	39007	45007	2.02	1.161e+07	294
1	-63045	31016	37007	39005	45005	2.01	768500	1221
1	-63574	31016	37009	39006	45006	2	451000	573
1	-59238	31015	37008	39007	45006	1.99	2.633e+06	718
1	-59239	31015	37008	39007	45007	1.99	6.769e+06	412
1	-55160	31014	37008	39008	45008	1.98	1.445e+06	248
1	-59205	31015	37008	39005	45005	1.98	2.454e+06	1156
1	-63011	31016	37007	39003	45003	1.97	461600	884
1	-55415	31014	37009	39008	45007	1.96	5.009e+06	240
1	-54836	31014	37007	39004	45004	1.95	5.696e+06	637
1	-55127	31014	37008	39006	45007	1.95	1.094e+06	312
1	-58370	31015	37005	39001	45002	1.95	895900	1868
1	-55159	31014	37008	39008	45007	1.93	2.082e+06	336
1	-58949	31015	37007	39005	45005	1.92	7.827e+06	1074
1	-59221	31015	37008	39006	45005	1.92	1.22e+06	1018
1	-55142	31014	37008	39007	45006	1.91	2.337e+06	564
1	-58643	31015	37006	39002	45003	1.89	976800	1208
1	-58642	31015	37006	39002	45002	1.89	1.118e+06	1313
1	-55416	31014	37009	39008	45008	1.87	3.897e+07	203
1	-58386	31015	37005	39002	45002	1.87	1.663e+06	1563
1	-58676	31015	37006	39004	45004	1.85	1.176e+06	940
1	-55399	31014	37009	39007	45007	1.84	5.026e+06	241
1	-54291	31014	37005	39002	45003	1.83	3.78e+06	1153
1	-55126	31014	37008	39006	45006	1.83	2.911e+07	540
1	-54273	31014	37005	39001	45001	1.82	2.081e+06	1622
1	-58932	31015	37007	39004	45004	1.81	5.757e+06	806
1	-54581	31014	37006	39004	45005	1.8	815100	998
1	-51048	31013	37008	39007	45008	1.79	959800	229
1	-51063	31013	37008	39008	45007	1.79	2.335e+06	287
1	-54870	31014	37007	39006	45006	1.79	1.476e+07	469
1	-58660	31015	37006	39003	45004	1.78	626000	809
1	-54274	31014	37005	39001	45002	1.76	3.192e+06	1483
1	-54307	31014	37005	39003	45003	1.76	1.335e+06	855
1	-59222	31015	37008	39006	45006	1.75	1.272e+07	703
1	-54563	31014	37006	39003	45003	1.72	1.163e+07	641
1	-58659	31015	37006	39003	45003	1.72	3.91e+06	830
1	-55143	31014	37008	39007	45007	1.72	4.685e+07	333
1	-54837	31014	37007	39004	45005	1.7	4.261e+06	814
1	-54564	31014	37006	39003	45004	1.7	4.687e+06	640
1	-54580	31014	37006	39004	45004	1.7	1.484e+07	750
1	-54853	31014	37007	39005	45005	1.7	2.954e+07	814
1	-54290	31014	37005	39002	45002	1.69	7.833e+06	1266
1	-51320	31013	37009	39008	45008	1.67	1.169e+07	189
1	-54854	31014	37007	39005	45006	1.66	3.716e+06	551
1	-51031	31013	37008	39006	45007	1.63	7.054e+06	280
1	-51064	31013	37008	39008	45008	1.61	1.179e+07	223
1	-49938	31013	37004	39002	45002	1.59	1.048e+06	1592
1	-50758	31013	37007	39005	45006	1.59	2.046e+07	492
1	-49922	31013	37004	39001	45002	1.59	1.076e+07	1680
1	-50178	31013	37005	39001	45002	1.58	4.359e+06	1232
1	-50757	31013	37007	39005	45005	1.57	6.063e+07	710
1	-50194	31013	37005	39002	45002	1.57	1.971e+07	1045
1	-50791	31013	37007	39007	45007	1.56	800800	231
1	-50775	31013	37007	39006	45007	1.55	3.876e+06	238
1	-50484	31013	37006	39004	45004	1.54	5.444e+07	670
1	-50501	31013	37006	39005	45005	1.53	1.912e+07	820
1	-51030	31013	37008	39006	45006	1.53	1.701e+07	504
1	-50467	31013	37006	39003	45003	1.53	1.055e+07	585
1	-50468	31013	37006	39003	45004	1.52	1.992e+07	565
1	-50212	31013	37005	39003	45004	1.52	3.66e+06	800
1	-46098	31012	37005	39002	45002	1.5	1.343e+07	1115
1	-50195	31013	37005	39002	45003	1.5	1.748e+07	947
1	-46372	31012	37006	39003	45004	1.48	9.25e+06	550
1	-50211	31013	37005	39003	45003	1.45	2.375e+07	740
1	-50485	31013	37006	39004	45005	1.44	2.148e+07	875
1	-51047	31013	37008	39007	45007	1.43	7.831e+07	308
1	-49921	31013	37004	39001	45001	1.43	1.022e+07	1836
1	-50774	31013	37007	39006	45006	1.43	8.521e+07	436
1	-45825	31012	37004	39001	45001	1.4	2.06e+07	1830
1	-45826	31012	37004	39001	45002	1.38	4.987e+07	1684
1	-45843	31012	37004	39002	45003	1.33	7.199e+06	1845
1	-46099	31012	37005	39002	45003	1.33	5.95e+07	999
1	-46661	31012	37007	39005	45005	1.24	2.228e+07	722
1	-46132	31012	37005	39004	45004	1.22	1.557e+07	926
1	-46116	31012	37005	39003	45004	1.2	6.563e+07	862
1	-45842	31012	37004	39002	45002	1.17	3.151e+07	1640
1	-46389	31012	37006	39004	45005	1.14	7.071e+07	879
1	-46388	31012	37006	39004	45004	1.12	9.06e+07	669
1	-42003	31011	37005	39002	45003	1.09	3.779e+07	1295
1	-46115	31012	37005	39003	45003	1.08	6.843e+07	789
1	-46405	31012	37006	39005	45005	1.05	1.027e+08	839
1	-46695	31012	37007	39007	45007	0.985	5.216e+06	238
1	-46406	31012	37006	39005	45006	0.968	7.976e+06	549
1	-46662	31012	37007	39005	45006	0.968	3.771e+07	501
1	-42566	31011	37007	39005	45006	0.968	1.456e+06	628
1	-46679	31012	37007	39006	45007	0.916	9.142e+06	249
1	-42019	31011	37005	39003	45003	0.874	9.34e+07	1017
1	-46678	31012	37007	39006	45006	0.846	7.848e+07	431
1	-41763	31011	37004	39003	45003	0.827	4.721e+06	1389
1	-46951	31012	37008	39007	45007	0.763	1.121e+07	288
1	-42292	31011	37006	39004	45004	0.743	2.029e+07	857
1	-42020	31011	37005	39003	45004	0.684	1.18e+08	1162
1	-64187	31016	37011	39012	45011	3.28	58670	426
1	-77003	31019	37013	39013	45011	3.06	50310	1064
1	-63624	31016	37009	39009	45008	2.8	1243	255
1	-76168	31019	37010	39009	45008	2.71	4759	347
1	-75588	31019	37008	39005	45004	2.51	12000	1152
1	-60074	31015	37011	39011	45010	2.4	2.14e+06	569
1	-67704	31017	37009	39008	45008	2.31	25480	308
1	-70913	31018	37006	39001	45001	2.21	36800	2430
1	-66561	31017	37005	39001	45001	2.2	69090	2843
1	-54869	31014	37007	39006	45005	2.17	494800	703
1	-62466	31016	37005	39001	45002	2.13	120600	2287
1	-51046	31013	37008	39007	45006	2.13	294800	500
1	-58387	31015	37005	39002	45003	2.06	82560	1434
1	-62465	31016	37005	39001	45001	2.04	434000	2490
1	-54597	31014	37006	39005	45005	2.02	14300	958
1	-58113	31015	37004	39001	45001	2	55340	2764
1	-54018	31014	37004	39001	45002	1.82	252400	1957
1	-54017	31014	37004	39001	45001	1.8	1.906e+06	2074
1	-58369	31015	37005	39001	45001	1.72	1.373e+06	2101
1	-41729	31011	37004	39001	45001	1.35	5.329e+06	2313
1	-46422	31012	37006	39006	45006	1.27	285.1	461
1	-41473	31011	37003	39001	45001	1.15	5.386e+06	4012
1	-41730	31011	37004	39001	45002	1.12	3.563e+07	2199
