8758	3	3	4	6	1	6	3.442	4.443	3.892	0.264	108.158	116.627	25	17	0	None
9013	3	4	4	5	1	7	3.630	4.640	4.084	0.258	51.6083	0.0	21	0	0	None
9014	3	4	4	6	1	6	3.498	4.417	4.011	0.205	167.891	7.8643	48	3	0	None
9030	3	4	5	6	1	6	3.334	4.744	3.928	0.255	1290.49	330.598	197	16	0	None
9031	3	4	5	7	1	6	3.328	4.599	3.853	0.318	338.092	5.7338	35	5	0	None
9047	3	4	6	7	1	6	3.217	4.560	3.756	0.260	536.605	41.6954	68	12	1	None
9303	3	5	6	7	1	6	3.304	4.710	3.754	0.229	531.882	20.2468	89	8	0	None
9320	3	5	7	8	1	6	3.062	4.744	3.648	0.274	855.215	78.3086	97	24	0	None
9593	3	6	8	9	1	6	3.091	4.210	3.552	0.208	724.094	30.6709	83	10	1	None
9610	3	6	9	10	1	5	2.992	4.805	3.551	0.290	178.548	68.3574	39	7	0	None
9866	3	7	9	10	1	6	3.169	3.784	3.465	0.178	384.199	0.7384	29	1	1	None
9883	3	7	10	11	1	5	2.972	4.252	3.480	0.265	635.969	80.3241	46	5	1	None
10156	3	8	11	12	1	5	2.983	3.697	3.334	0.167	121.537	11.3721	29	1	1	None
10172	3	8	12	12	1	5	2.921	4.192	3.407	0.286	112.78	0.0	25	0	0	None
12547	4	2	1	3	1	7	3.936	6.189	4.838	0.448	25.2527	542.423	62	92	5	None
12563	4	2	2	3	1	6	3.353	5.879	4.727	0.408	90.2899	1155.79	163	118	11	None
12564	4	2	2	4	1	7	3.549	5.553	4.455	0.378	70.0138	1028.08	75	57	1	None
12820	4	3	2	4	1	7	3.591	5.646	4.675	0.354	50.9699	395.845	94	25	1	None
12836	4	3	3	4	1	6	3.353	5.646	4.447	0.349	490.854	1136.88	352	110	2	None
12837	4	3	3	5	1	6	3.377	5.101	4.261	0.339	246.758	824.604	137	30	1	None
12853	4	3	4	5	1	6	3.289	5.101	4.152	0.321	788.55	1196.5	150	57	2	None
13109	4	4	4	5	1	6	3.457	4.931	4.164	0.273	652.361	888.602	225	37	0	None
13110	4	4	4	6	1	6	3.279	5.821	4.041	0.345	227.598	205.937	69	26	0	None
13126	4	4	5	6	1	6	3.083	5.072	3.914	0.291	1784.5	512.464	314	78	0	None
13382	4	5	5	6	1	6	3.448	4.416	3.776	0.227	170.349	0.0	27	0	0	None
13399	4	5	6	7	1	6	3.072	4.763	3.745	0.268	1796.63	608.524	247	49	0	None
13415	4	5	7	7	1	6	3.136	4.292	3.746	0.274	291.57	28.3448	25	5	0	None
13416	4	5	7	8	1	6	3.163	4.744	3.705	0.290	1065.3	771.212	92	38	0	None
13672	4	6	7	8	1	5	2.999	5.145	3.644	0.297	567.377	137.434	75	5	1	None
13688	4	6	8	8	1	5	2.966	4.091	3.567	0.252	849.337	215.423	30	15	1	None
13689	4	6	8	9	1	5	2.933	3.985	3.508	0.239	2373.71	1207.2	133	30	0	None
13961	4	7	9	9	1	5	2.925	3.847	3.481	0.220	159.357	13.6226	28	2	1	None
13962	4	7	9	10	1	5	2.901	4.163	3.459	0.259	1973.34	61.7192	93	15	1	None
13978	4	7	10	10	1	5	2.961	3.864	3.425	0.232	346.744	65.9264	41	8	1	None
13979	4	7	10	11	1	5	2.856	3.866	3.376	0.232	463.305	208.371	38	16	1	None
14235	4	8	10	11	1	5	2.819	3.656	3.291	0.203	437.487	15.6413	32	1	0	None
14251	4	8	11	11	1	5	2.847	3.775	3.331	0.201	948.45	9.9997	46	2	0	None
14252	4	8	11	12	1	5	2.763	3.837	3.340	0.215	416.915	21.3959	45	8	0	None
14268	4	8	12	12	1	5	2.938	3.883	3.356	0.248	322.23	31.5655	24	8	0	None
14525	4	9	12	13	1	5	2.857	3.671	3.248	0.215	359.268	54.219	32	7	1	None
14541	4	9	13	13	1	5	2.698	3.650	3.216	0.201	948.863	15.5933	48	6	0	None
14814	4	10	14	14	1	5	2.857	3.805	3.238	0.220	262.709	3.2479	32	2	0	None
16659	5	2	2	3	1	6	3.188	5.949	4.698	0.470	2.9577	1502.27	24	172	7	None
16915	5	3	2	3	1	7	3.927	5.880	4.820	0.406	19.6853	590.085	43	89	1	None
16916	5	3	2	4	1	7	3.591	5.687	4.633	0.460	26.6446	3541.93	61	115	1	None
16932	5	3	3	4	1	6	3.374	5.788	4.550	0.402	353.332	5150.0	425	296	1	None
16933	5	3	3	5	1	6	3.432	5.203	4.292	0.359	88.7988	4245.71	75	64	2	None
17188	5	4	3	4	1	8	4.024	5.345	4.705	0.285	22.8753	1.801	40	1	0	None
17189	5	4	3	5	1	7	3.746	5.240	4.467	0.307	155.842	317.294	59	10	1	None
17205	5	4	4	5	1	6	3.069	5.533	4.234	0.318	1864.03	11954.8	728	241	0	None
17206	5	4	4	6	1	6	3.319	5.075	4.085	0.311	143.244	444.481	40	21	0	None
17222	5	4	5	6	1	6	3.099	5.185	3.974	0.298	1516.95	5908.15	319	166	0	None
17478	5	5	5	6	1	6	3.129	4.833	3.920	0.272	1536.06	4798.48	303	64	0	None
17494	5	5	6	6	1	6	3.288	4.620	3.842	0.247	336.131	407.746	33	10	0	None
17495	5	5	6	7	1	5	2.718	4.542	3.740	0.264	3948.4	17773.9	390	163	0	None
17511	5	5	7	7	1	6	3.027	4.217	3.641	0.258	223.616	1091.65	28	10	0	None
17751	5	6	6	7	1	6	3.202	4.402	3.660	0.306	550.264	0.0	23	0	1	None
17767	5	6	7	7	1	6	3.027	4.217	3.664	0.261	526.916	693.631	50	2	0	None
17768	5	6	7	8	1	5	2.990	4.348	3.576	0.252	4051.39	8889.22	254	92	1	None
17784	5	6	8	8	1	5	2.970	4.489	3.541	0.282	738.213	978.477	73	21	1	None
17785	5	6	8	9	1	5	2.940	4.412	3.512	0.242	1678.47	2583.43	93	67	0	None
18041	5	7	8	9	1	5	2.841	4.061	3.433	0.231	1502.76	148.094	82	3	0	None
18057	5	7	9	9	1	5	2.730	5.265	3.422	0.335	2006.56	2514.35	74	23	0	None
18058	5	7	9	10	1	5	2.862	5.872	3.408	0.345	2869.19	2046.04	113	58	0	None
18074	5	7	10	10	1	5	2.615	4.140	3.293	0.287	1029.65	398.269	40	27	0	None
18330	5	8	10	10	1	5	2.803	4.140	3.330	0.261	483.415	65.8259	34	4	0	None
18331	5	8	10	11	1	5	2.674	4.079	3.280	0.269	1577.88	417.975	67	21	0	None
18347	5	8	11	11	1	5	2.723	4.166	3.256	0.255	2080.51	288.486	70	16	0	None
18348	5	8	11	12	1	5	2.639	4.103	3.234	0.272	1971.92	262.909	38	24	1	None
18620	5	9	12	12	1	5	2.706	4.257	3.177	0.265	2182.74	296.711	66	9	0	None
18621	5	9	12	13	1	5	2.772	3.858	3.231	0.260	438.803	115.736	21	11	1	None
18637	5	9	13	13	1	5	2.671	3.721	3.142	0.262	703.459	205.555	42	16	0	None
18910	5	10	14	14	1	5	2.779	3.842	3.206	0.248	570.614	171.41	41	17	0	None
19183	5	11	15	15	1	4	2.497	3.785	3.116	0.260	1601.43	5.1116	37	1	1	None
19200	5	11	16	16	1	5	2.655	3.620	3.104	0.233	459.366	102.126	29	13	0	None
21028	6	3	3	4	1	7	3.569	5.950	4.609	0.391	11.7105	8377.88	50	429	2	None
21284	6	4	3	4	1	6	3.432	5.937	4.617	0.370	29.8863	5400.93	105	264	1	None
21285	6	4	3	5	1	7	3.720	5.252	4.472	0.351	17.0337	3209.4	35	69	0	None
21301	6	4	4	5	1	6	3.256	5.615	4.339	0.361	1141.44	30587.5	804	658	0	None
21317	6	4	5	5	1	7	3.786	4.726	4.203	0.236	46.4958	854.016	33	22	0	None
21318	6	4	5	6	1	6	3.099	4.926	4.021	0.301	239.614	11556.1	83	97	0	None
21557	6	5	4	5	1	7	3.943	5.203	4.473	0.322	46.7002	0.0	29	0	1	None
21573	6	5	5	5	1	7	3.791	4.928	4.340	0.283	127.226	318.536	46	8	0	None
21574	6	5	5	6	1	6	3.009	5.045	4.000	0.313	3783.54	41947.2	910	395	0	None
21590	6	5	6	6	1	6	3.084	4.851	3.817	0.294	906.28	4849.04	147	56	0	None
21591	6	5	6	7	1	5	2.643	4.977	3.739	0.293	3682.94	40709.0	353	254	0	None
21847	6	6	6	7	1	5	2.800	4.708	3.703	0.272	3518.09	5374.09	303	63	0	None
21863	6	6	7	7	1	5	2.872	4.731	3.610	0.268	3184.3	6351.35	194	54	0	None
21864	6	6	7	8	1	5	2.908	5.399	3.535	0.277	8559.99	17135.7	395	137	1	None
21880	6	6	8	8	1	5	2.703	4.264	3.441	0.247	3798.55	9400.23	99	68	1	None
22136	6	7	8	8	1	5	2.925	4.040	3.425	0.254	2259.6	891.718	83	8	0	None
22137	6	7	8	9	1	5	2.555	5.247	3.364	0.297	9992.33	12472.4	233	98	0	None
22153	6	7	9	9	1	5	2.559	5.265	3.335	0.293	7370.94	6180.74	149	73	1	None
22154	6	7	9	10	1	5	2.676	4.405	3.305	0.252	5536.47	11900.4	117	77	0	None
22410	6	8	9	10	1	5	2.847	3.885	3.265	0.216	3030.55	5315.14	55	6	0	None
22426	6	8	10	10	1	5	2.664	4.642	3.225	0.276	6322.84	8264.73	140	41	0	None
22427	6	8	10	11	1	5	2.730	4.714	3.222	0.302	5286.16	2048.58	89	49	0	None
22443	6	8	11	11	1	5	2.568	3.772	3.180	0.249	5027.54	3129.17	75	38	0	None
22699	6	9	11	11	1	5	2.529	4.428	3.151	0.333	2203.01	923.16	38	4	0	None
22700	6	9	11	12	1	5	2.547	4.457	3.159	0.281	2223.91	1333.99	50	17	0	None
22716	6	9	12	12	1	4	2.467	4.054	3.134	0.274	5935.01	4036.4	120	48	0	None
22717	6	9	12	13	1	5	2.678	3.691	3.091	0.269	1205.61	524.267	25	20	0	None
22989	6	10	13	13	1	4	2.441	4.038	3.066	0.252	5814.57	775.495	106	21	2	None
23006	6	10	14	14	1	4	2.423	4.045	3.051	0.298	2931.2	1408.37	56	30	0	None
23262	6	11	14	14	1	5	2.512	3.946	2.941	0.263	1561.62	40.7313	30	4	0	None
23279	6	11	15	15	1	5	2.509	4.681	3.031	0.317	4681.75	386.875	67	22	1	None
23552	6	12	16	16	1	5	2.539	4.268	3.003	0.321	2222.84	5.9553	25	2	3	None
25397	7	4	4	5	1	6	3.267	5.695	4.442	0.372	83.2121	30313.8	108	962	0	None
25653	7	5	4	5	1	6	3.234	5.399	4.367	0.361	51.1628	17914.6	110	377	1	None
25669	7	5	5	5	1	6	3.297	5.187	4.269	0.350	85.6665	8538.25	96	187	0	None
25670	7	5	5	6	1	5	2.932	5.258	4.094	0.331	2071.2	115374.0	957	979	0	None
25686	7	5	6	6	1	6	3.021	5.037	3.884	0.301	1230.06	34841.6	274	203	0	None
25687	7	5	6	7	1	6	3.021	5.103	3.768	0.309	589.753	25411.4	69	145	0	None
25942	7	6	6	6	1	6	3.149	4.729	3.974	0.249	320.278	8819.46	159	46	0	None
25943	7	6	6	7	1	5	2.815	4.836	3.744	0.283	6861.93	99457.8	879	521	0	None
25959	7	6	7	7	1	5	2.750	4.690	3.597	0.275	5451.78	45772.6	414	195	0	None
25960	7	6	7	8	1	5	2.645	4.603	3.496	0.268	10030.0	58289.7	421	274	0	None
26216	7	7	7	8	1	5	2.847	4.264	3.440	0.247	5179.14	8360.05	222	43	0	None
26232	7	7	8	8	1	5	2.568	4.453	3.371	0.263	11499.7	39006.9	402	142	0	None
26233	7	7	8	9	1	5	2.652	5.628	3.307	0.307	14918.9	57009.8	336	207	0	None
26249	7	7	9	9	1	5	2.671	5.826	3.267	0.289	9532.12	36765.7	186	129	1	None
26505	7	8	9	9	1	5	2.696	4.035	3.188	0.213	4918.63	6354.56	110	22	0	None
26506	7	8	9	10	1	4	2.471	4.639	3.192	0.292	13854.1	32918.6	187	79	0	None
26522	7	8	10	10	1	4	2.411	4.059	3.137	0.270	16573.6	60368.6	266	159	0	None
26523	7	8	10	11	1	5	2.526	3.808	3.107	0.260	5916.33	17119.4	72	44	0	None
26539	7	8	11	11	1	5	2.630	4.481	3.143	0.329	1300.49	10013.1	29	38	0	None
26779	7	9	10	11	1	5	2.526	3.536	3.020	0.237	2982.4	0.0	35	0	1	None
26795	7	9	11	11	1	4	2.325	4.153	3.029	0.273	24048.1	41051.6	208	73	0	None
26796	7	9	11	12	1	4	2.479	4.251	3.052	0.279	3967.0	17113.0	40	46	0	None
26812	7	9	12	12	1	4	2.340	4.711	3.016	0.289	10349.8	34359.1	122	79	0	None
27068	7	10	12	12	1	4	2.342	3.301	2.882	0.236	6112.51	3127.91	60	10	1	None
27085	7	10	13	13	1	4	2.239	4.276	2.927	0.272	17942.3	17861.8	155	63	2	None
27102	7	10	14	14	1	4	2.357	4.567	3.041	0.329	2856.19	11646.5	24	41	0	None
27358	7	11	14	14	1	4	2.346	5.265	2.928	0.356	10070.2	3500.54	79	30	1	None
27375	7	11	15	15	1	4	2.353	4.332	2.958	0.312	9612.42	6097.82	76	42	0	None
27647	7	12	16	15	1	4	2.238	3.057	2.759	0.206	2479.87	71.2729	21	2	2	None
27648	7	12	16	16	1	4	2.441	3.703	2.879	0.270	5140.34	2262.33	59	21	1	None
29766	8	5	5	6	1	6	3.109	5.209	4.151	0.349	135.3	86765.4	134	1296	0	None
30022	8	6	5	6	1	6	3.273	5.078	4.126	0.304	55.2663	16155.0	53	330	0	None
30038	8	6	6	6	1	5	2.835	5.264	3.975	0.307	345.252	58148.4	270	703	0	None
30039	8	6	6	7	1	5	2.611	5.755	3.777	0.292	3705.46	225033.0	1002	1186	0	None
30055	8	6	7	7	1	5	2.690	5.335	3.604	0.282	5052.0	161991.0	654	561	0	None
30056	8	6	7	8	1	5	2.815	4.377	3.417	0.273	1839.19	43603.1	83	110	0	None
30311	8	7	7	7	1	5	2.875	4.290	3.582	0.260	1700.04	30378.3	255	106	0	None
30312	8	7	7	8	1	5	2.694	4.741	3.424	0.259	11983.9	161611.0	832	447	0	None
30328	8	7	8	8	1	5	2.568	4.762	3.312	0.275	18578.8	182126.0	806	447	0	None
30329	8	7	8	9	1	4	2.416	5.090	3.246	0.297	14433.4	144779.0	413	299	0	None
30345	8	7	9	9	1	4	2.453	4.508	3.198	0.311	3371.02	50331.2	40	93	0	None
30585	8	8	8	9	1	5	2.658	4.879	3.189	0.294	3778.15	15825.2	131	25	0	None
30601	8	8	9	9	1	4	2.223	4.705	3.107	0.269	29666.8	191780.0	591	319	0	None
30602	8	8	9	10	1	4	2.316	4.198	3.065	0.271	21069.7	128398.0	227	181	0	None
30618	8	8	10	10	1	4	2.436	4.198	3.024	0.263	30867.3	183746.0	335	235	0	None
30874	8	9	10	10	1	4	2.381	3.922	2.923	0.240	15312.2	27990.3	163	43	1	None
30875	8	9	10	11	1	4	2.380	4.181	2.943	0.288	15403.1	41540.0	119	62	1	None
30891	8	9	11	11	1	3	1.949	5.122	2.929	0.307	43241.2	168487.0	402	216	0	None
30892	8	9	11	12	1	4	2.451	4.081	2.948	0.286	8280.56	26727.9	47	48	0	None
30908	8	9	12	12	1	4	2.043	5.096	2.935	0.367	6701.91	56485.4	74	64	0	None
31164	8	10	12	12	1	4	2.275	5.495	2.870	0.309	36367.6	59843.3	255	116	2	None
31181	8	10	13	13	1	4	2.265	4.860	2.884	0.330	21242.3	87638.1	161	126	2	None
31437	8	11	13	13	1	4	2.166	3.569	2.809	0.252	5374.5	1182.06	55	9	0	None
31453	8	11	14	13	1	4	2.362	3.265	2.738	0.205	5220.16	5559.25	21	9	0	None
31454	8	11	14	14	1	4	2.193	5.265	2.834	0.347	19414.7	49727.7	157	102	0	None
31470	8	11	15	14	1	4	2.334	3.392	2.737	0.242	8672.87	3866.09	40	11	0	None
31471	8	11	15	15	1	4	2.299	3.671	2.857	0.321	6029.77	9939.39	27	45	0	None
31727	8	12	15	15	1	4	2.118	3.617	2.741	0.289	8003.18	11661.2	69	33	2	None
31743	8	12	16	15	1	4	2.375	3.545	2.814	0.263	3463.17	17279.0	31	25	4	None
31744	8	12	16	16	1	4	2.255	4.050	2.788	0.286	8906.1	14303.4	70	45	1	None
34135	9	6	6	7	1	5	2.777	5.056	3.834	0.303	146.158	123273.0	101	1505	0	None
34151	9	6	7	7	1	5	2.554	4.218	3.603	0.270	194.855	73135.6	65	267	0	None
34407	9	7	7	7	1	5	2.549	4.604	3.599	0.272	1140.11	198204.0	441	1493	0	None
34408	9	7	7	8	1	4	2.198	5.132	3.418	0.269	5204.93	383385.0	740	1147	0	None
34424	9	7	8	8	1	4	2.298	4.534	3.266	0.250	16236.2	510312.0	1079	1099	0	None
34425	9	7	8	9	1	4	2.429	4.100	3.157	0.262	1142.59	71297.8	42	113	0	None
34680	9	8	8	8	1	5	2.518	3.851	3.169	0.223	6524.76	133600.0	357	224	0	None
34681	9	8	8	9	1	4	2.394	5.011	3.099	0.264	18204.7	360444.0	631	489	0	None
34697	9	8	9	9	1	4	2.299	5.011	2.994	0.273	64738.9	870413.0	1276	827	0	None
34698	9	8	9	10	1	4	2.180	5.124	2.930	0.282	19295.7	286756.0	263	230	0	None
34714	9	8	10	10	1	3	1.751	5.223	2.909	0.278	14222.9	351493.0	175	186	0	None
34954	9	9	9	10	1	4	2.404	3.392	2.846	0.207	896.255	0.0	30	0	0	None
34970	9	9	10	10	1	4	2.150	4.257	2.830	0.264	90990.1	674974.0	787	436	1	None
34971	9	9	10	11	1	4	2.113	4.161	2.807	0.270	9578.08	209567.0	94	99	0	None
34987	9	9	11	11	1	4	2.002	4.287	2.762	0.272	68558.5	630506.0	488	357	0	None
35243	9	10	11	11	1	4	2.197	4.002	2.704	0.242	37160.1	108646.0	212	59	1	None
35259	9	10	12	11	1	4	2.216	3.470	2.703	0.268	3048.07	15503.6	22	10	1	None
35260	9	10	12	12	1	4	2.043	5.125	2.711	0.309	85143.5	649551.0	423	330	0	None
35276	9	10	13	12	1	4	2.135	3.343	2.643	0.271	9514.13	63868.8	45	21	0	None
35277	9	10	13	13	1	4	2.135	4.974	2.698	0.296	18759.2	183066.0	83	124	0	None
35533	9	11	13	13	1	3	1.979	4.631	2.642	0.255	51905.8	172767.0	225	100	0	None
35549	9	11	14	13	1	4	2.031	3.844	2.642	0.281	11318.6	71739.3	59	38	1	None
35550	9	11	14	14	1	4	2.013	5.209	2.667	0.322	41311.3	209350.0	180	135	0	None
35806	9	12	14	14	1	4	2.178	3.170	2.531	0.219	5881.41	1932.56	26	3	2	None
35822	9	12	15	14	1	4	2.075	3.391	2.573	0.263	14753.5	21353.3	78	23	1	None
35823	9	12	15	15	1	3	1.943	4.001	2.619	0.264	33148.4	87708.3	146	97	3	None
35839	9	12	16	15	1	3	1.977	3.375	2.600	0.249	19039.1	41597.2	66	38	2	None
35840	9	12	16	16	1	4	2.047	4.121	2.729	0.336	5426.88	45781.7	25	45	2	None
36096	9	13	16	16	1	4	2.047	3.127	2.564	0.240	19744.1	22839.7	62	28	2	None
38504	10	7	7	8	1	4	2.294	4.327	3.366	0.269	125.44	123505.0	42	1116	0	None
38520	10	7	8	8	1	4	2.452	4.152	3.256	0.259	578.348	213065.0	112	741	0	None
38776	10	8	8	8	1	4	2.164	4.363	3.123	0.259	3729.31	678107.0	500	2230	0	None
38777	10	8	8	9	1	4	2.207	4.101	2.992	0.241	5447.57	502858.0	442	863	0	None
38793	10	8	9	9	1	4	2.035	4.281	2.863	0.241	36359.2	1943560.0	1456	2081	0	None
38794	10	8	9	10	1	4	2.266	4.737	2.846	0.316	1238.35	95676.6	21	83	0	None
39049	10	9	9	9	1	3	1.900	4.280	2.735	0.242	14853.2	401951.0	486	423	0	None
39050	10	9	9	10	1	4	2.113	3.870	2.731	0.242	13919.8	296782.0	259	230	0	None
39066	10	9	10	10	1	3	1.931	4.212	2.648	0.246	128381.0	3034090.0	1728	1511	0	None
39067	10	9	10	11	1	4	2.022	3.341	2.669	0.228	6048.74	115712.0	61	61	0	None
39082	10	9	11	10	1	4	2.114	3.164	2.554	0.223	4930.89	66696.6	42	26	0	None
39083	10	9	11	11	1	3	1.904	3.715	2.604	0.248	53761.7	1143710.0	375	401	0	None
39339	10	10	11	11	1	3	1.910	3.921	2.521	0.247	134022.0	1386410.0	847	550	1	None
39355	10	10	12	11	1	3	1.877	4.270	2.525	0.289	22484.1	295026.0	109	78	1	None
39356	10	10	12	12	1	3	1.756	4.584	2.513	0.283	140656.0	1968410.0	577	527	0	None
39612	10	11	12	12	1	3	1.756	4.111	2.372	0.250	33336.5	142167.0	132	42	0	None
39628	10	11	13	12	1	3	1.936	3.361	2.466	0.261	35127.8	183784.0	131	77	1	None
39629	10	11	13	13	1	3	1.853	4.428	2.448	0.268	131954.0	1212760.0	445	304	0	None
39645	10	11	14	13	1	3	1.845	4.551	2.480	0.357	50309.9	297347.0	137	104	1	None
39646	10	11	14	14	1	3	1.952	4.269	2.503	0.293	34466.9	523977.0	71	126	1	None
39902	10	12	14	14	1	3	1.609	4.522	2.426	0.310	74787.8	143717.0	199	85	1	None
39918	10	12	15	14	1	3	1.890	4.684	2.443	0.333	50183.4	224182.0	145	94	2	None
39919	10	12	15	15	1	3	1.912	3.458	2.429	0.279	58704.0	573243.0	172	130	2	None
39935	10	12	16	15	1	3	1.899	4.128	2.555	0.387	11790.4	96061.5	27	52	1	None
40191	10	13	16	15	1	3	1.819	3.165	2.390	0.261	41807.1	149502.0	91	48	2	None
40192	10	13	16	16	1	3	1.776	3.250	2.412	0.257	46755.5	123974.0	100	66	2	None
42889	11	8	9	9	1	3	1.948	3.871	2.743	0.248	627.88	410092.0	76	1117	0	None
43145	11	9	9	9	1	2	1.493	3.733	2.560	0.245	4191.77	1223450.0	395	2277	0	None
43146	11	9	9	10	1	3	1.876	3.494	2.556	0.261	1911.32	171390.0	69	215	0	None
43162	11	9	10	10	1	3	1.567	3.538	2.408	0.245	62104.9	4643290.0	1522	3027	0	None
43418	11	10	10	10	1	3	1.526	3.047	2.240	0.229	17458.8	847755.0	358	444	0	None
43434	11	10	11	10	1	3	1.593	3.712	2.283	0.245	12260.0	666783.0	205	237	0	None
43435	11	10	11	11	1	3	1.612	4.037	2.271	0.245	190300.0	6517820.0	1681	1842	0	None
43451	11	10	12	11	1	3	1.603	3.264	2.225	0.237	55849.6	1293840.0	301	308	0	None
43452	11	10	12	12	1	3	1.572	3.899	2.298	0.253	63400.2	2592660.0	320	486	0	None
43708	11	11	12	12	1	3	1.600	3.801	2.186	0.258	189178.0	3062140.0	749	607	0	None
43724	11	11	13	12	1	3	1.657	3.795	2.202	0.251	95697.4	1551380.0	281	265	0	None
43725	11	11	13	13	1	3	1.525	3.619	2.216	0.261	216846.0	4059350.0	546	532	0	None
43741	11	11	14	13	1	3	1.701	4.551	2.316	0.297	31914.8	751713.0	42	104	0	None
43981	11	12	13	13	1	3	1.635	2.577	2.099	0.207	19258.9	128888.0	56	27	1	None
43997	11	12	14	13	1	3	1.528	2.847	2.163	0.221	132559.0	1352360.0	260	173	0	None
43998	11	12	14	14	1	3	1.553	3.797	2.209	0.261	166004.0	2124550.0	334	319	1	None
44014	11	12	15	14	1	2	1.488	3.791	2.209	0.291	137648.0	1273830.0	252	183	0	None
44015	11	12	15	15	1	3	1.735	3.853	2.325	0.331	17918.9	496318.0	53	118	1	None
44270	11	13	15	14	1	3	1.741	2.783	2.094	0.240	18095.1	52212.9	30	5	1	None
44271	11	13	15	15	1	3	1.595	2.951	2.159	0.243	103668.0	332859.0	162	72	1	None
44287	11	13	16	15	1	3	1.650	4.359	2.209	0.294	160485.0	952935.0	232	147	1	None
44288	11	13	16	16	1	3	1.633	4.981	2.243	0.341	61083.3	620141.0	92	110	1	None
47514	12	10	10	10	1	2	1.003	2.866	1.974	0.257	2140.74	913874.0	124	1002	0	None
47530	12	10	11	10	1	2	1.049	2.867	1.906	0.261	1782.02	581925.0	97	534	0	None
47531	12	10	11	11	1	1	0.845	2.870	1.861	0.268	65882.2	5566330.0	966	2614	0	None
47547	12	10	12	11	1	2	1.406	2.618	1.990	0.219	19609.1	904606.0	125	252	0	None
47787	12	11	11	11	1	2	1.036	2.135	1.608	0.205	2729.22	205664.0	76	167	0	None
47803	12	11	12	11	1	2	1.036	2.577	1.744	0.241	42880.3	2115870.0	415	702	0	None
47804	12	11	12	12	1	2	1.077	3.425	1.834	0.254	200023.0	9317300.0	1152	1652	1	None
47820	12	11	13	12	1	2	1.183	3.746	1.843	0.249	133971.0	5325580.0	522	737	1	None
47821	12	11	13	13	1	2	1.301	3.315	1.950	0.245	107163.0	3932880.0	243	416	0	None
48077	12	12	13	13	1	2	1.194	3.247	1.822	0.241	181624.0	4903500.0	481	537	1	None
